"Product Name","ASIN","Genre"
"A Rumor of War","080504695X","History"
"A Rumor of War","080504695X","Biographies & Memoirs"
"The Enneagram Made Easy: Discover the 9 Types of People","0062510266","Self-Help"
"The Enneagram Made Easy: Discover the 9 Types of People","0062510266","Health, Fitness & Dieting"
"Virus X: Tracking the New Killer Plagues","0316763063","Science & Math"
"Virus X: Tracking the New Killer Plagues","0316763063","Medical Books"
"Angels in America: A Gay Fantasia on National Themes: Part One: Millennium Approaches Part Two: Perestroika","1559362316","Literature & Fiction"
"Virus Hunter: Thirty Years of Battling Hot Viruses Around the World","0385485581","Science & Math"
"Virus Hunter: Thirty Years of Battling Hot Viruses Around the World","0385485581","Medical Books"
"Virus Hunter: Thirty Years of Battling Hot Viruses Around the World","0385485581","Biographies & Memoirs"
"Blink: The Power of Thinking Without Thinking","0316172324","Business & Money"
"Blink: The Power of Thinking Without Thinking","0316172324","Self-Help"
"The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus","0385479565","Medical Books"
"Ten Things I Learned from Bill Porter: The Inspiring True Story of the Door-to-Door Salesman Who Changed Lives","157731459X","Self-Help"
"Unleashing the Ideavirus: Stop Marketing AT People! Turn Your Ideas into Epidemics by Helping Your Customers Do the Marketing thing for You.","0786887176","Business & Money"
"Unleashing the Ideavirus: Stop Marketing AT People! Turn Your Ideas into Epidemics by Helping Your Customers Do the Marketing thing for You.","0786887176","Self-Help"
"Marv Levy: Where Else Would You Rather Be?","158261797X","Sports & Outdoors"
"Marv Levy: Where Else Would You Rather Be?","158261797X","History"
"Marv Levy: Where Else Would You Rather Be?","158261797X","Biographies & Memoirs"
"Black Boy (The Restored Text Established by The Library of America) (Perennial Classics)","0060929782","Biographies & Memoirs"
"Black Boy (The Restored Text Established by The Library of America) (Perennial Classics)","0060929782","Literature & Fiction"
"Black Boy (The Restored Text Established by The Library of America) (Perennial Classics)","0060929782","Politics & Social Sciences"
"Anne Frank: The Diary of a Young Girl","0553296981","History"
"Anne Frank: The Diary of a Young Girl","0553296981","Biographies & Memoirs"
"St. Augustine Confessions (Oxford World's Classics)","0192833723","Religion & Spirituality"
"The Bad Guys Won! A Season of Brawling, Boozing, Bimbo-chasing, and Championship Baseball with Straw, Doc, Mookie, Nails, The Kid, and the Rest of the 1986 Mets, the Rowdiest Team Ever to Put on a New York Uniform--and Maybe the Best","0060507322","Sports & Outdoors"
"The Bad Guys Won! A Season of Brawling, Boozing, Bimbo-chasing, and Championship Baseball with Straw, Doc, Mookie, Nails, The Kid, and the Rest of the 1986 Mets, the Rowdiest Team Ever to Put on a New York Uniform--and Maybe the Best","0060507322","Biographies & Memoirs"
"Wait Till Next Year - A Memoir","0684847957","History"
"Wait Till Next Year - A Memoir","0684847957","Biographies & Memoirs"
"The Imaginary Girlfriend: A Memoir","0345458265","Biographies & Memoirs"
"Franz Kafka: A Biography","0306806703","Literature & Fiction"
"Passing Time: Memoir of a Vietnam Veteran Against the War","0870239589","History"
"Passing Time: Memoir of a Vietnam Veteran Against the War","0870239589","Biographies & Memoirs"
"A Child's Christmas In Wales and Five Poems","0060514671","Literature & Fiction"
"Shackleton","0786705442","Biographies & Memoirs"
"South: The Last Antarctic Expedition of Shackleton and the Endurance","1558217835","Travel"
"South: The Last Antarctic Expedition of Shackleton and the Endurance","1558217835","History"
"South: The Last Antarctic Expedition of Shackleton and the Endurance","1558217835","Biographies & Memoirs"
"Chronicles, Vol. 1","0743228154","Arts & Photography"
"Chronicles, Vol. 1","0743228154","Biographies & Memoirs"
"South: A Memoir of the Endurance Voyage","0786705973","Travel"
"South: A Memoir of the Endurance Voyage","0786705973","History"
"South: A Memoir of the Endurance Voyage","0786705973","Biographies & Memoirs"
"Wilco: Learning How to Die","0767915585","Arts & Photography"
"Wilco: Learning How to Die","0767915585","Biographies & Memoirs"
"Word Freak: Heartbreak, Triumph, Genius, and Obsession in the World of Competitive Scrabble Players","0142002267","Humor & Entertainment"
"Six Degrees: The Science of a Connected Age","0393041425","Science & Math"
"Six Degrees: The Science of a Connected Age","0393041425","Business & Money"
"Six Degrees: The Science of a Connected Age","0393041425","Politics & Social Sciences"
"Armageddon: The Battle for Germany, 1944-1945","0375414339","History"
"Deliver Us from Evil: Defeating Terrorism, Despotism, and Liberalism","0060582510","History"
"Deliver Us from Evil: Defeating Terrorism, Despotism, and Liberalism","0060582510","Politics & Social Sciences"
"Imperial Hubris: Why the West Is Losing the War on Terror","1574888498","History"
"Imperial Hubris: Why the West Is Losing the War on Terror","1574888498","Politics & Social Sciences"
"Biohazard: The Chilling True Story of the Largest Covert Biological Weapons Program in the World--Told from Inside by the Man Who Ran It","0385334966","History"
"Biohazard: The Chilling True Story of the Largest Covert Biological Weapons Program in the World--Told from Inside by the Man Who Ran It","0385334966","Politics & Social Sciences"
"Germs: Biological Weapons and America's Secret War","0684871599","History"
"Germs: Biological Weapons and America's Secret War","0684871599","Medical Books"
"Germs: Biological Weapons and America's Secret War","0684871599","Politics & Social Sciences"
"Plague Wars: The Terrifying Reality of Biological Warfare","0312263791","History"
"Julius Caesar (Folger Shakespeare Library)","0743482743","Literature & Fiction"
"Oh, Yuck! The Encyclopedia of Everything Nasty","0761107711","Children's Books"
"Guinness World Records 2005: Special 50th Anniversary Edition","1892051222","Reference"
"Can A Smart Person Believe In God","0785260242","Science & Math"
"Can A Smart Person Believe In God","0785260242","Religion & Spirituality"
"In the Shadow of No Towers (Pantheon Graphic Library)","0375423079","Comics & Graphic Novels"
"Living Terrors: What America Needs to Know to Survive the Coming Bioterrorist Catastrophe","0385334818","History"
"Living Terrors: What America Needs to Know to Survive the Coming Bioterrorist Catastrophe","0385334818","Politics & Social Sciences"
"The Moment of Complexity: Emerging Network Culture","0226791181","Politics & Social Sciences"
"The Million Word Crossword Dictionary","0060517565","Reference"
"The Million Word Crossword Dictionary","0060517565","Humor & Entertainment"
"The Tipping Point: How Little Things Can Make a Big Difference","0316346624","Business & Money"
"Small Pieces Loosely Joined: A Unified Theory Of The Web","0738208507","History"
"The Emergence of Everything: How the World Became Complex","019513513X","Science & Math"
"The Emergence of Everything: How the World Became Complex","019513513X","Politics & Social Sciences"
"A Room of One's Own (The Virginia Woolf Library)","0156787334","Literature & Fiction"
"Merriam-Webster's Collegiate Dictionary, 11th Edition, Jacketed Hardcover, Indexed","0877798095","Reference"
"At Home in the Universe: The Search for the Laws of Self-Organization and Complexity","0195111303","Science & Math"
"COMPLEXITY: THE EMERGING SCIENCE AT THE EDGE OF ORDER AND CHAOS","0671872346","Science & Math"
"COMPLEXITY: THE EMERGING SCIENCE AT THE EDGE OF ORDER AND CHAOS","0671872346","Politics & Social Sciences"
"Fry Me to the Moon","1879483580","History"
"The Official Scrabble Players Dictionary (Third Edition)","0877799156","Reference"
"Where Is Baby's Belly Button? A Lift-the-Flap Book","0689835604","Children's Books"
"How Do Dinosaurs Say Goodnight?","0590316818","Children's Books"
"Polar Bear Night","0439495245","Children's Books"
"The Trial and Death of Socrates","0872205541","Literature & Fiction"
"The Trial and Death of Socrates","0872205541","Politics & Social Sciences"
"Cliffsnotes on Homer's Iliad","076458586X","Literature & Fiction"
"Emergence: From Chaos To Order (Helix Books)","0738201421","Science & Math"
"Emergence: From Chaos To Order (Helix Books)","0738201421","Politics & Social Sciences"
"Speak, Memory: An Autobiography Revisited","0679723390","Literature & Fiction"
"The Odyssey","0374525749","Literature & Fiction"
"Ship Fever: Stories","0393316009","Literature & Fiction"
"CliffsNotes on Shakespeare's Othello (Cliffsnotes Literature Guides) (CliffsNotes on Literature)","0764585878","Literature & Fiction"
"The Wreck of the Whaleship Essex","0156006898","Literature & Fiction"
"Oleanna: A Play","067974536X","Literature & Fiction"
"The Loss of the Ship Essex, Sunk by a Whale: First-Person Accounts (Penguin Classics)","0140437967","History"
"The Loss of the Ship Essex, Sunk by a Whale: First-Person Accounts (Penguin Classics)","0140437967","Biographies & Memoirs"
"The Handmaid's Tale (Cliffs Notes)","0822005727","Literature & Fiction"
"Sam Shepard : Seven Plays (Buried Child, Curse of the Starving Class, The Tooth of Crime, La Turista, Tongues, Savage Love, True West)","0553346113","Literature & Fiction"
"American Buffalo","0802150578","Literature & Fiction"
"If I Die in a Combat Zone: Box Me Up and Ship Me Home","0767904435","History"
"If I Die in a Combat Zone: Box Me Up and Ship Me Home","0767904435","Biographies & Memoirs"
"Going After Cacciato: A Novel","0767904427","Literature & Fiction"
"Slow Learner","0316724432","Mystery, Thriller & Suspense"
"Slow Learner","0316724432","Literature & Fiction"
"The Oresteia: Agamemnon; The Libation Bearers; The Eumenides","0140443339","Literature & Fiction"
"The Three Theban Plays: Antigone; Oedipus the King; Oedipus at Colonus","0140444254","Literature & Fiction"
"CliffsNotes on Homer's The Odyssey (Cliffsnotes Literature Guides)","0764585991","Literature & Fiction"
"The Aeneid (Vintage Classics)","0679729526","Literature & Fiction"
"Medea (Dover Thrift Editions: Plays)","0486275485","Literature & Fiction"
"A Companion to V.","0820322512","Literature & Fiction"
"Antigone (Dover Thrift Editions: Plays)","0486278042","Literature & Fiction"
"CliffsNotes on Sophocles' Oedipus Trilogy (Cliffsnotes Literature Guides)","0764585819","Literature & Fiction"
"A Gravity's Rainbow Companion: Sources and Contexts for Pynchon's Novel","0820310263","Literature & Fiction"
"The Iliad","0140275363","Literature & Fiction"
"I'm Good Enough, I'm Smart Enough, and Doggone It, People Like Me!: Daily Affirmations By Stuart Smalley","0440504708","Humor & Entertainment"
"I'm Good Enough, I'm Smart Enough, and Doggone It, People Like Me!: Daily Affirmations By Stuart Smalley","0440504708","Literature & Fiction"
"The Things They Carried","0767902890","Literature & Fiction"
"The Handmaid's Tale","038549081X","Science Fiction & Fantasy"
"The Handmaid's Tale","038549081X","Literature & Fiction"
"Chain of Command: The Road from 9/11 to Abu Ghraib","0060195916","History"
"Chain of Command: The Road from 9/11 to Abu Ghraib","0060195916","Politics & Social Sciences"
"A Guide to Microsoft Office 2003 for Information and Communications Technologies","1580030785","Computers & Technology"
"Emergence: The Connected Lives of Ants, Brains, Cities, and Software","0684868768","Science & Math"
"Emergence: The Connected Lives of Ants, Brains, Cities, and Software","0684868768","Politics & Social Sciences"
"The Oh Really? Factor: Unspinning Fox News Channel's Bill O'Reilly","158322601X","History"
"The Oh Really? Factor: Unspinning Fox News Channel's Bill O'Reilly","158322601X","Politics & Social Sciences"
"Independence Day: Bascombe Trilogy 2 (Pulitzer Prize Winner)","0679735186","Literature & Fiction"
"That Old Ace in the Hole: A Novel","0743242483","Literature & Fiction"
"Brave New World Revisited","0060955511","Science Fiction & Fantasy"
"Brave New World Revisited","0060955511","Literature & Fiction"
"Brave New World Revisited","0060955511","Politics & Social Sciences"
"The Jane Austen Book Club","0399151613","Literature & Fiction"
"Four Great Plays by Henrik Ibsen (Bantam Classics)","055321280X","Literature & Fiction"
"In the Heart of the Sea: The Tragedy of the Whaleship Essex","0141001828","History"
"High Fidelity","1573225517","Literature & Fiction"
"The Collected Stories of Eudora Welty","0156189216","Literature & Fiction"
"Sophocles, The Oedipus Cycle: Oedipus Rex, Oedipus at Colonus, Antigone","015602764X","Literature & Fiction"
"Euripides I: Alcestis, The Medea, The Heracleidae, Hippolytus (The Complete Greek Tragedies)","0226307808","Literature & Fiction"
"Fasting Girls: The History of Anorexia Nervosa","0375724486","Self-Help"
"Fasting Girls: The History of Anorexia Nervosa","0375724486","Politics & Social Sciences"
"Lolita","0679723161","Literature & Fiction"
"The Annotated Lolita: Revised and Updated","0679727299","Literature & Fiction"
"The Odyssey","0140268863","Literature & Fiction"
"Angels in America, Part One: Millennium Approaches","1559360615","Literature & Fiction"
"James Joyce (Oxford Lives)","0195033817","Literature & Fiction"
"Martin Dressler: The Tale of an American Dreamer","0679781277","Literature & Fiction"
"Glengarry Glen Ross (An Evergreen Book)","0802130917","Literature & Fiction"
"The Birth of Venus","1400060737","Literature & Fiction"
"A Peterson Field Guide To Trees And Shrubs: Northeastern and north-central United States and southeastern and south-centralCanada (Peterson Field Guides)","039535370X","Science & Math"
"A Peterson Field Guide To Trees And Shrubs: Northeastern and north-central United States and southeastern and south-centralCanada (Peterson Field Guides)","039535370X","Sports & Outdoors"
"Lysistrata (Dover Thrift Editions: Plays)","0486282252","Literature & Fiction"
"A Companion to James Joyce's Ulysses: Biographical and Historical Contexts, Critical History, and Essays from Five Contemporary Critical Perspectives (Case Studies in Contemporary Criticism)","0312115989","Literature & Fiction"
"CliffsNotes on Shakespeare's Romeo and Juliet (Cliffsnotes Literature) (Cliffsnotes Literature Guides)","0764585924","Literature & Fiction"
"On Becoming a Novelist","0393320030","Reference"
"A Happy Death","0679764003","Literature & Fiction"
"Oedipus Rex (Dover Thrift Editions: Plays)","0486268772","Literature & Fiction"
"Sons and Lovers","0451518829","Literature & Fiction"
"James Joyce's Ulysses: A Study","0394700139","Children's Books"
"Othello","0743477553","Literature & Fiction"
"Over the Edge: Death in Grand Canyon","097009731X","Travel"
"Romeo and Juliet (Folger Shakespeare Library)","0743477111","Literature & Fiction"
"The Martian Chronicles (The Grand Master Editions)","0553278223","Science Fiction & Fantasy"
"The Martian Chronicles (The Grand Master Editions)","0553278223","Literature & Fiction"
"The New Bloomsday Book (Routledge International Studies in)","0415138582","Literature & Fiction"
"Stories of Anton Chekhov","0553381008","Literature & Fiction"
"What Einstein Told His Cook: Kitchen Science Explained","0393011836","Science & Math"
"What Einstein Told His Cook: Kitchen Science Explained","0393011836","Cookbooks, Food & Wine"
"Atonement: A Novel","038572179X","Mystery, Thriller & Suspense"
"Atonement: A Novel","038572179X","Literature & Fiction"
"Narrative of the Life of Frederick Douglass, An American Slave Written By Himself","0300087012","History"
"No Exit and Three Other Plays","0679725164","Literature & Fiction"
"No Exit and Three Other Plays","0679725164","Politics & Social Sciences"
"The Sound and the Fury: The Corrected Text","0679732241","Literature & Fiction"
"Rosencrantz and Guildenstern are Dead","0802132758","Literature & Fiction"
"Mrs. Dalloway: The Virginia Woolf Library Authorized Edition","0156628708","Literature & Fiction"
"The Rebel: An Essay on Man in Revolt","0679733841","Literature & Fiction"
"The Rebel: An Essay on Man in Revolt","0679733841","Politics & Social Sciences"
"To The Lighthouse: The Virginia Woolf Library Authorized Edition","0156907399","Literature & Fiction"
"Finnegans Wake (Classic, 20th-Century, Penguin)","0141181265","Literature & Fiction"
"Ulysses","0679722769","Literature & Fiction"
"Dubliners (Dover Thrift Editions: Short Stories)","0486268705","Literature & Fiction"
"Siddhartha: A Novel","0553208845","Literature & Fiction"
"The Myth of Sisyphus and Other Essays","0679733736","Literature & Fiction"
"The Myth of Sisyphus and Other Essays","0679733736","Politics & Social Sciences"
"A Doll's House (Dover Thrift Editions: Plays)","0486270629","Literature & Fiction"
"The Many Aspects of Mobile Home Living: A Novel","0375707093","Mystery, Thriller & Suspense"
"The Many Aspects of Mobile Home Living: A Novel","0375707093","Literature & Fiction"
"The Best American Nonrequired Reading 2002 (The Best American Series)","0618246940","Science Fiction & Fantasy"
"The Best American Nonrequired Reading 2002 (The Best American Series)","0618246940","Mystery, Thriller & Suspense"
"The Best American Nonrequired Reading 2002 (The Best American Series)","0618246940","Literature & Fiction"
"Hamlet ( Folger Library Shakespeare)","074347712X","Literature & Fiction"
"Nausea","0811201880","Literature & Fiction"
"Nausea","0811201880","Politics & Social Sciences"
"A Portrait of the Artist as a Young Man (Penguin Classics)","0142437344","Literature & Fiction"
"The Fall","0679720227","Literature & Fiction"
"The Whore's Child: Stories","0375726012","Literature & Fiction"
"The Plague","0679720219","Literature & Fiction"
"The Plague","0679720219","Politics & Social Sciences"
"Mohawk","0679753826","Literature & Fiction"
"The Metamorphosis (Bantam Classics)","0553213695","Literature & Fiction"
"Crime and Punishment (Bantam Classics)","0553211757","Literature & Fiction"
"Waiting for Godot: A Tragicomedy in Two Acts","0802130348","Literature & Fiction"
"The Stranger","0679720200","Literature & Fiction"
"Straight Man: A Novel","0375701907","Literature & Fiction"
"Nobody's Fool","0679753338","Literature & Fiction"
"Heart of Darkness (Dover Thrift Editions: Classic Novels)","0486264645","Literature & Fiction"
"The Risk Pool","0679753834","Literature & Fiction"
"The Complete Short Stories of Ernest Hemingway: The Finca Vigia Edition","0684843323","Literature & Fiction"
"The Other Side of the River: A Story of Two Towns, a Death, and America's Dilemma","038547721X","Biographies & Memoirs"
"The Other Side of the River: A Story of Two Towns, a Death, and America's Dilemma","038547721X","Politics & Social Sciences"
"Neither Here nor There: Travels in Europe (Cover may Vary)","0380713802","History"
"Neither Here nor There: Travels in Europe (Cover may Vary)","0380713802","Biographies & Memoirs"
"The Body Artist: A Novel","0743203968","Literature & Fiction"
"Bel Canto","0060934417","Mystery, Thriller & Suspense"
"Bel Canto","0060934417","Literature & Fiction"
"Mason & Dixon: A Novel","0312423209","Literature & Fiction"
"As I Lay Dying: The Corrected Text","067973225X","Literature & Fiction"
"The Secret Life of Bees","0142001740","Literature & Fiction"
"Mao II: A Novel","0140152741","Literature & Fiction"
"Libra (Contemporary American Fiction)","0140156046","Literature & Fiction"
"Vineland (Classic, 20th-Century, Penguin)","0141180633","Literature & Fiction"
"Under the Banner of Heaven: A Story of Violent Faith","0385509510","History"
"Under the Banner of Heaven: A Story of Violent Faith","0385509510","Biographies & Memoirs"
"V. (Perennial Classics)","0060930217","Mystery, Thriller & Suspense"
"V. (Perennial Classics)","0060930217","Literature & Fiction"
"Invisible Man","0679732764","Literature & Fiction"
"White Noise (Contemporary American Fiction)","0140077022","Literature & Fiction"
"The Crying of Lot 49 (Perennial Classics)","0060931671","Mystery, Thriller & Suspense"
"The Crying of Lot 49 (Perennial Classics)","0060931671","Literature & Fiction"
"Girl With Curious Hair","0393313964","Literature & Fiction"
"Brief Interviews with Hideous Men","0316925195","Literature & Fiction"
"Gravity's Rainbow (Classic, 20th-Century, Penguin)","0140188592","Literature & Fiction"
"A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments","0316919896","Literature & Fiction"
"Underworld: A Novel","0684848155","Literature & Fiction"
"Empire Falls","0375726403","Literature & Fiction"
"Frankenstein","0553212478","Literature & Fiction"
"Napoleon's Buttons: How 17 Molecules Changed History","1585422207","Science & Math"
"Napoleon's Buttons: How 17 Molecules Changed History","1585422207","History"
"Napoleon's Buttons: How 17 Molecules Changed History","1585422207","Literature & Fiction"
"Perennials for Minnesota and Wisconsin","1551053853","Crafts, Hobbies & Home"
"A Raisin in the Sun","0679755330","Literature & Fiction"
"The Moviegoer","0375701966","Literature & Fiction"
"Ignatius Rising: The Life of John Kennedy Toole","0807126802","Literature & Fiction"
"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx","0743254430","Biographies & Memoirs"
"The Crucible: A Play in Four Acts","0142437336","Literature & Fiction"
"The Sun Also Rises","0684800713","Literature & Fiction"
"A Streetcar Named Desire","0451167783","Literature & Fiction"
"A Separate Peace","0743253973","Literature & Fiction"
"A Clockwork Orange","0393312836","Science Fiction & Fantasy"
"A Clockwork Orange","0393312836","Literature & Fiction"
"Night","0553272535","History"
"The Five People You Meet in Heaven","0786868716","Mystery, Thriller & Suspense"
"The Five People You Meet in Heaven","0786868716","Literature & Fiction"
"Slaughterhouse-Five (Modern Library 100 Best Novels)","0440180295","Science Fiction & Fantasy"
"Slaughterhouse-Five (Modern Library 100 Best Novels)","0440180295","Literature & Fiction"
"Brave New World","0060929871","Science Fiction & Fantasy"
"Brave New World","0060929871","Literature & Fiction"
"The Old Man and The Sea, Book Cover May Vary","0684801221","Literature & Fiction"
"Lord of the Flies","0399501487","Literature & Fiction"
"The Glass Menagerie","0811214044","Literature & Fiction"
"Fahrenheit 451","0345342968","Science Fiction & Fantasy"
"Fahrenheit 451","0345342968","Mystery, Thriller & Suspense"
"Fahrenheit 451","0345342968","Literature & Fiction"
"The Adventures of Huckleberry Finn (Bantam Classics)","0553210793","Literature & Fiction"
"The Adventures of Huckleberry Finn (Penguin Classics)","0142437174","Literature & Fiction"
"1984: 75th Anniversary","0451524934","Science Fiction & Fantasy"
"1984: 75th Anniversary","0451524934","Literature & Fiction"
"Their Eyes Were Watching God","0060931418","Literature & Fiction"
"Animal Farm: 75th Anniversary Edition","0451526341","Literature & Fiction"
"Death Of A Salesman, Certain Private Conversations In Two Acts And A Requiem","0140481346","Literature & Fiction"
"CliffsNotes on Fitzgerald's The Great Gatsby (Cliffsnotes Literature Guides)","0764586017","Literature & Fiction"
"To Kill a Mockingbird","0446310786","Literature & Fiction"
"Fires: Essays, Poems, Stories","0679722394","Literature & Fiction"
"All of Us: The Collected Poems","0375703802","Literature & Fiction"
"Short Cuts: Selected Stories","0679748644","Literature & Fiction"
"Call If You Need Me: The Uncollected Fiction and Other Prose","0375726284","Literature & Fiction"
"The Complete Stories (FSG Classics)","0374515360","Literature & Fiction"
"Will You Please Be Quiet, Please?: Stories","0679735690","Literature & Fiction"
"The Grapes of Wrath (Centennial Edition)","0142000663","Literature & Fiction"
"The Stories of John Cheever","0375724427","Literature & Fiction"
"The Scarlet Letter (Bantam Classics)","0553210092","Literature & Fiction"
"The Catcher in the Rye","0316769487","Literature & Fiction"
"The Great Gatsby","0684801523","Literature & Fiction"
"Salt: A World History","0802713734","History"
"The Neon Bible","0802132073","Literature & Fiction"
"Month-by-month Gardening In Minnesota","188860896X","Crafts, Hobbies & Home"
"A Chosen Few: The Resurrection of European Jewry (Ballantine Reader's Circle)","0345448146","History"
"1968: The Year That Rocked the World","0345455819","History"
"Tobacco: A Cultural History of How an Exotic Plant Seduced Civilization","0802139604","History"
"Tobacco: A Cultural History of How an Exotic Plant Seduced Civilization","0802139604","Politics & Social Sciences"
"Coal: A Human History","0738204005","Business & Money"
"Coal: A Human History","0738204005","History"
"Greasy Lake and Other Stories (Contemporary American Fiction)","0140077812","Literature & Fiction"
"T.C. Boyle Stories","014028091X","Literature & Fiction"
"The Basque History of the World: The Story of a Nation","0140298517","History"
"Birds of Minnesota and Wisconsin","1551053241","Science & Math"
"Birds of Minnesota and Wisconsin","1551053241","Sports & Outdoors"
"Salt: A World History","0142001619","History"
"Northland Wildflowers: The Comprehensive Guide to the Minnesota Region, Revised Edition","0816635722","Science & Math"
"Budding Prospects: A Pastoral (Contemporary American Fiction)","0140299963","Mystery, Thriller & Suspense"
"Budding Prospects: A Pastoral (Contemporary American Fiction)","0140299963","Literature & Fiction"
"Minnesota Birds: A Folding Pocket Guide to Familiar Species (Nature Observation North America)","1583551034","Science & Math"
"Minnesota Birds: A Folding Pocket Guide to Familiar Species (Nature Observation North America)","1583551034","Sports & Outdoors"
"Minnesota Birds: A Folding Pocket Guide to Familiar Species (Nature Observation North America)","1583551034","Travel"
"Birds of Prey of Minnesota Field Guide","1885061455","Science & Math"
"Birds of Prey of Minnesota Field Guide","1885061455","Travel"
"East Is East (Contemporary American Fiction)","0140131671","Literature & Fiction"
"Water Music (Penguin Contemporary American Fiction Series)","0140065504","Literature & Fiction"
"A Friend of the Earth","0141002050","Mystery, Thriller & Suspense"
"A Friend of the Earth","0141002050","Literature & Fiction"
"World's End (Contemporary American Fiction)","0140299939","Literature & Fiction"
"Riven Rock","014027166X","Literature & Fiction"
"Drop City","0142003808","Literature & Fiction"
"The Road to Wellville","0140167188","Literature & Fiction"
"The Tortilla Curtain (Penguin Books with Reading Guides)","014023828X","Literature & Fiction"
"History of Beauty","0847826465","Literature & Fiction"
"Constitutional Chaos: What Happens When the Government Breaks Its Own Laws","0785260838","Politics & Social Sciences"
"The Case For Democracy","1586482610","History"
"The Case For Democracy","1586482610","Politics & Social Sciences"
"Confessions of an Economic Hit Man","1576753018","Business & Money"
"Confessions of an Economic Hit Man","1576753018","History"
"Confessions of an Economic Hit Man","1576753018","Biographies & Memoirs"
"The United States of Europe: The New Superpower and the End of American Supremacy","1594200335","History"
"The United States of Europe: The New Superpower and the End of American Supremacy","1594200335","Politics & Social Sciences"
"Long Way Round: Chasing Shadows Across the World","0743499336","Travel"
"Long Way Round: Chasing Shadows Across the World","0743499336","Engineering & Transportation"
"Long Way Round: Chasing Shadows Across the World","0743499336","Biographies & Memoirs"
"Masters of Chaos: The Secret History of the Special Forces","1586482491","History"
"Born Fighting: How the Scots-Irish Shaped America","0767916883","History"
"Born Fighting: How the Scots-Irish Shaped America","0767916883","Politics & Social Sciences"
"French Women Don't Get Fat: The Secret of Eating for Pleasure","1400042127","Self-Help"
"French Women Don't Get Fat: The Secret of Eating for Pleasure","1400042127","Health, Fitness & Dieting"
"O: The Intimate History of the Orgasm","0802117864","History"
"O: The Intimate History of the Orgasm","0802117864","Self-Help"
"O: The Intimate History of the Orgasm","0802117864","Politics & Social Sciences"
"Emily Post's Etiquette, 17th Edition (Thumb Indexed)","0066209579","Reference"
"Emily Post's Etiquette, 17th Edition (Thumb Indexed)","0066209579","Self-Help"
"The Perricone Promise: Look Younger Live Longer in Three Easy Steps","044650016X","Health, Fitness & Dieting"
"The Da Vinci Code: Special Illustrated Edition","0385513755","Science Fiction & Fantasy"
"The Da Vinci Code: Special Illustrated Edition","0385513755","Mystery, Thriller & Suspense"
"The Da Vinci Code: Special Illustrated Edition","0385513755","Literature & Fiction"
"Anything For a T-Shirt: Fred Lebow and the New York City Marathon, the World's Greatest Footrace (Sports and Entertainment)","0815608063","Sports & Outdoors"
"Anything For a T-Shirt: Fred Lebow and the New York City Marathon, the World's Greatest Footrace (Sports and Entertainment)","0815608063","History"
"The Official Fahrenheit 9/11 Reader","0743272927","History"
"The Official Fahrenheit 9/11 Reader","0743272927","Politics & Social Sciences"
"Will They Ever Trust Us Again?: Letters From the War Zone","0743271521","History"
"A Confederacy Of Dunces","0807130087","Literature & Fiction"
"Cod: A Biography of the Fish that Changed the World","0140275010","History"
"Cod: A Biography of the Fish that Changed the World","0140275010","Biographies & Memoirs"
"The Lexus and the Olive Tree: Understanding Globalization","0385499345","Business & Money"
"The Lexus and the Olive Tree: Understanding Globalization","0385499345","Politics & Social Sciences"
"Monkey Wrench Gang, The","0060956445","Literature & Fiction"
"A Confederacy of Dunces (Evergreen Book)","0802130208","Literature & Fiction"
"Everest : Mountain Without Mercy","0792270142","Science & Math"
"How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines","006000942X","Reference"
"How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines","006000942X","Literature & Fiction"
"Walking the Appalachian Trail","0811730956","Sports & Outdoors"
"Walking the Appalachian Trail","0811730956","Biographies & Memoirs"
"Everything Is Illuminated: A Novel","0060529709","Science Fiction & Fantasy"
"Everything Is Illuminated: A Novel","0060529709","Literature & Fiction"
"The Fracture Zone: My Return to the Balkans","0060954949","History"
"The Dante Club: A Novel","0812971043","Mystery, Thriller & Suspense"
"The Dante Club: A Novel","0812971043","Literature & Fiction"
"Sellevision: A Novel","0312422288","Literature & Fiction"
"Made in America: An Informal History of the English Language in the United States","0380713810","History"
"The Amazing Adventures of Kavalier & Clay","0312282990","Literature & Fiction"
"The Mother Tongue - English And How It Got That Way","0380715430","History"
"Notes from a Small Island","0380727501","Biographies & Memoirs"
"Notes from a Small Island","0380727501","Literature & Fiction"
"The Lost Continent: Travels in Small-Town America","0060920084","History"
"The Lost Continent: Travels in Small-Town America","0060920084","Literature & Fiction"
"In a Sunburned Country","0767903862","Biographies & Memoirs"
"A Paper Life","0060540974","Biographies & Memoirs"
"Learning to Sing: Hearing the Music in Your Life","1400063922","Biographies & Memoirs"
"American Soldier","0060731583","History"
"American Soldier","0060731583","Biographies & Memoirs"
"The Dalai Lama: A Policy of Kindness - An Anthology of Writings By and About The Dalai Lama","1559390220","Religion & Spirituality"
"The Family: The Real Story of the Bush Dynasty","0385503245","History"
"The Family: The Real Story of the Bush Dynasty","0385503245","Biographies & Memoirs"
"The Color of Water: A Black Man's Tribute to His White Mother","1573225789","Biographies & Memoirs"
