"Product Name","ASIN","Author ID"
"The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States","0393326713","B001HD1YTK"
"The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States","0393326713","B001IOH8OI"
"What's the Matter with Kansas? How Conservatives Won the Heart of America","0805073396","B00M9BJ23Y"
"Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation","1592400876","B000APRCCY"
"The Rosedale Diet","0060565721","B001IGLNTM"
"The Rosedale Diet","0060565721","B0034O0VLM"
"The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution","0618005838","B000AQ3RBI"
"A Short History of Nearly Everything","0767908171","B000APXTVM"
"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory","0375708111","B001H6INP0"
"Desert Solitaire: A Season in the Wilderness","0345326490","B000AQ23I6"
"River : One Man's Journey Down the Colorado, Source to Sea","0375701826","B000APBE5U"
"The Long Run (Kindle Single)","B0060ANFPG","B004WTG90A"
