"Product Name","ASIN","Resource Type","Our Price","Ownership Type","Relationship Status","Sortable Title","Sortable Author Name","Series Author","Series Title","Relation Type","Position In Collection","Ordered","Marketplace","Relationship Creation Date","Created At","Deleted By Customer"
"Biological Weapons: Limiting the Threat (BCSIA Studies in International Security)","0262621282","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-17T09:40:53Z","2004-12-17T09:40:53Z","Not Available"
"Scourge: The Once and Future Threat of Smallpox","0802139396","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-17T09:40:52Z","2004-12-17T09:40:52Z","Not Available"
"Germs: Biological Weapons and America's Secret War","0684871599","ITEM","15 USD","Not Interested","Not Available","Germs Biological Weapons and America's Secret War","Miller, Judith","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-17T09:40:50Z","2004-12-17T09:40:50Z","Not Available"
"Plague Wars: The Terrifying Reality of Biological Warfare","0312263791","ITEM","4 USD","Not Interested","Not Available","Plague Wars The Terrifying Reality of Biological Warfare","Mangold, Tom","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-17T09:40:50Z","2004-12-17T09:40:50Z","Not Available"
"Julius Caesar (Folger Shakespeare Library)","0743482743","ITEM","7 USD","Not Interested","Not Available","Julius Caesar Folger Shakespeare Library","Shakespeare, William","Shakespeare, William B09PRLD9KB","Folger Shakespeare Library","SELF","Not Available","Not Available","www.amazon.com","2004-12-17T09:40:44Z","2004-12-17T09:40:44Z","Not Available"
"Oh, Yuck! The Encyclopedia of Everything Nasty","0761107711","ITEM","5 USD","Not Interested","Not Available","Oh Yuck The Encyclopedia of Everything Nasty","Masoff, Joy","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-17T09:40:29Z","2004-12-17T09:40:29Z","Not Available"
"Guinness World Records 2005: Special 50th Anniversary Edition","1892051222","ITEM","15 USD","Not Interested","Not Available","Guinness World Records 2005 Special 50th Anniversary Edition","Guinness World Records","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-17T09:40:27Z","2004-12-17T09:40:27Z","Not Available"
"Can A Smart Person Believe In God","0785260242","ITEM","1 USD","Not Interested","Not Available","Can A Smart Person Believe In God","Guillen, Michael","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-17T09:40:23Z","2004-12-17T09:40:23Z","Not Available"
"Smoke Signals","0786883928","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-17T09:40:21Z","2004-12-17T09:40:21Z","Not Available"
"In the Shadow of No Towers (Pantheon Graphic Library)","0375423079","ITEM","25 USD","Not Interested","Not Available","In the Shadow of No Towers Pantheon Graphic Library","Spiegelman, Art","Corman, Leela B0B76V3GZY","Pantheon Graphic Library B0B76V3GZY","PRIMARY",10,"Not Available","www.amazon.com","2004-12-17T09:40:17Z","2004-12-17T09:40:17Z","Not Available"
"Living Terrors: What America Needs to Know to Survive the Coming Bioterrorist Catastrophe","0385334818","ITEM","15 USD","Not Interested","Not Available","Living Terrors What America Needs to Know to Survive the Coming Bioterrorist Catastrophe","Osterholm, Michael T","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-17T09:40:09Z","2004-12-17T09:40:09Z","Not Available"
"The Moment of Complexity: Emerging Network Culture","0226791181","ITEM","22 USD","Not Interested","Not Available","Moment of Complexity Emerging Network Culture, The","Taylor, Mark C","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-17T09:40:07Z","2004-12-17T09:40:07Z","Not Available"
"THE BIOLOGY OF DOOM: America's Secret Germ Warfare Project","080505765X","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-17T09:40:05Z","2004-12-17T09:40:05Z","Not Available"
"The Million Word Crossword Dictionary","0060517565","ITEM","27 USD","Not Interested","Not Available","Million Word Crossword Dictionary, The","Newman, Stanley","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-17T09:39:55Z","2004-12-17T09:39:55Z","Not Available"
"The Tipping Point: How Little Things Can Make a Big Difference","0316346624","ITEM","11 USD","Not Interested","Not Available","Tipping Point How Little Things Can Make a Big Difference, The","Gladwell, Malcolm","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-17T09:39:44Z","2004-12-17T09:39:44Z","Not Available"
"Small Pieces Loosely Joined: A Unified Theory Of The Web","0738208507","ITEM","20 USD","Not Interested","Not Available","Small Pieces Loosely Joined A Unified Theory Of The Web","Weinberger, David","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-17T09:39:34Z","2004-12-17T09:39:34Z","Not Available"
"Merriam-Webster's Collegiate Dictionary, 11th Edition (Red Kivar Binding with Jacket)","0877798087","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-17T09:39:31Z","2004-12-17T09:39:31Z","Not Available"
"The Emergence of Everything: How the World Became Complex","019513513X","ITEM","2 USD","Not Interested","Not Available","Emergence of Everything How the World Became Complex, The","Morowitz, Harold J","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-17T09:39:29Z","2004-12-17T09:39:29Z","Not Available"
"Writing About Literature: A Portable Guide","0312412827","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-17T09:39:26Z","2004-12-17T09:39:26Z","Not Available"
"Smart Mobs: The Next Social Revolution","0738208612","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-17T09:39:21Z","2004-12-17T09:39:21Z","Not Available"
"New Comprehensive A-Z Crossword Dictionary","0380724251","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-17T09:38:44Z","2004-12-17T09:38:44Z","Not Available"
"A Room of One's Own (The Virginia Woolf Library)","0156787334","ITEM","10 USD","Not Interested","Not Available","Room of One's Own The Virginia Woolf Library, A","Woolf, Virginia","Frank, Anne B0DX6N9ZZN","Women Writers of the World B0DX6N9ZZN","PRIMARY",11,"Not Available","www.amazon.com","2004-12-17T09:38:43Z","2004-12-17T09:38:43Z","Not Available"
"Merriam-Webster's Collegiate Dictionary, 11th Edition, Jacketed Hardcover, Indexed","0877798095","ITEM","23 USD","Not Interested","Not Available","Merriam Webster's Collegiate Dictionary 11th Edition Jacketed Hardcover Indexed","Not Available","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-17T09:38:42Z","2004-12-17T09:38:42Z","Not Available"
"The Wilco Book","0971367035","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-17T09:38:37Z","2004-12-17T09:38:37Z","Not Available"
"At Home in the Universe: The Search for the Laws of Self-Organization and Complexity","0195111303","ITEM","15 USD","Not Interested","Not Available","At Home in the Universe The Search for the Laws of Self Organization and Complexity","Kauffman, Stuart","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-17T09:38:34Z","2004-12-17T09:38:34Z","Not Available"
"COMPLEXITY: THE EMERGING SCIENCE AT THE EDGE OF ORDER AND CHAOS","0671872346","ITEM","13 USD","Not Interested","Not Available","COMPLEXITY THE EMERGING SCIENCE AT THE EDGE OF ORDER AND CHAOS","Waldrop, M Mitchell","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-17T09:38:33Z","2004-12-17T09:38:33Z","Not Available"
"Fry Me to the Moon","1879483580","ITEM","12 USD","Item Owner","Fulfilled","Fry Me to the Moon","Hagen, Jeff","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-12T17:07:38Z","2004-12-12T17:07:38Z","No"
"The Official Scrabble Players Dictionary (Third Edition)","0877799156","ITEM","1 USD","Item Owner","Fulfilled","Official Scrabble Players Dictionary Third Edition, The","Merriam Webster","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-12T17:07:38Z","2004-12-12T17:07:38Z","No"
"Where Is Baby's Belly Button? A Lift-the-Flap Book","0689835604","ITEM","6 USD","Item Owner","Fulfilled","Where Is Baby's Belly Button A Lift the Flap Book","Katz, Karen","author, unknown B09TW7PNCT","Karen Katz Lift the Flap Books B09TW7PNCT","PRIMARY",1,"Not Available","www.amazon.com","2004-12-12T17:07:38Z","2004-12-12T17:07:38Z","No"
"How Do Dinosaurs Say Goodnight?","0590316818","ITEM","11 USD","Item Owner","Fulfilled","How Do Dinosaurs Say Goodnight","Yolen, Jane","Yolen, Jane B09KNJ6GFN","How Do Dinosaurs B09KNJ6GFN","PRIMARY",1,"Not Available","www.amazon.com","2004-12-12T17:07:38Z","2004-12-12T17:07:38Z","No"
"Polar Bear Night","0439495245","ITEM","6 USD","Item Owner","Fulfilled","Polar Bear Night","Thompson, Lauren","Thompson, Lauren B09JZB3R6N","New York Times Best Illustrated Children's Books Awards B09JZB3R6N","PRIMARY",1,"Not Available","www.amazon.com","2004-12-12T17:07:38Z","2004-12-12T17:07:38Z","No"
"Theogony, Works and Days (Oxford World's Classics)","0192839411","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:14:57Z","2004-12-04T09:14:57Z","Not Available"
"The Trial and Death of Socrates","0872205541","ITEM","9 USD","Not Interested","Not Available","Trial and Death of Socrates, The","Plato","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:14:34Z","2004-12-04T09:14:34Z","Not Available"
"Cliffsnotes on Homer's Iliad","076458586X","ITEM","12 USD","Not Interested","Not Available","Cliffsnotes on Homer's Iliad","Linn, Bob","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:14:28Z","2004-12-04T09:14:28Z","Not Available"
"Emergence: From Chaos To Order (Helix Books)","0738201421","ITEM","22 USD","Not Interested","Not Available","Emergence From Chaos To Order Helix Books","Holland, John H","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:13:39Z","2004-12-04T09:13:39Z","Not Available"
"Speak, Memory: An Autobiography Revisited","0679723390","ITEM","16 USD","Not Interested","Not Available","Speak Memory An Autobiography Revisited","Nabokov, Vladimir","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:13:37Z","2004-12-04T09:13:37Z","Not Available"
"The Odyssey","0374525749","ITEM","13 USD","Not Interested","Not Available","Odyssey, The","Homer","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:13:35Z","2004-12-04T09:13:35Z","Not Available"
"Ship Fever: Stories","0393316009","ITEM","12 USD","Not Interested","Not Available","Ship Fever Stories","Barrett, Andrea","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:13:27Z","2004-12-04T09:13:27Z","Not Available"
"Interface Culture: How New Technology Transforms the Way We Create & Communicate","0465036805","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:13:21Z","2004-12-04T09:13:21Z","Not Available"
"CliffsNotes on Shakespeare's Othello (Cliffsnotes Literature Guides) (CliffsNotes on Literature)","0764585878","ITEM","9 USD","Not Interested","Not Available","CliffsNotes on Shakespeare's Othello Cliffsnotes Literature Guides CliffsNotes on Literature","Carey, Gary K","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:13:07Z","2004-12-04T09:13:07Z","Not Available"
"The Wreck of the Whaleship Essex","0156006898","ITEM","11 USD","Not Interested","Not Available","Wreck of the Whaleship Essex, The","Chase, Owen","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:13:04Z","2004-12-04T09:13:04Z","Not Available"
"The Stories of Vladimir Nabokov","0679729976","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:13:03Z","2004-12-04T09:13:03Z","Not Available"
"Oleanna: A Play","067974536X","ITEM","13 USD","Not Interested","Not Available","Oleanna A Play","Mamet, David","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:13:00Z","2004-12-04T09:13:00Z","Not Available"
"The Loss of the Ship Essex, Sunk by a Whale: First-Person Accounts (Penguin Classics)","0140437967","ITEM","13 USD","Not Interested","Not Available","Loss of the Ship Essex Sunk by a Whale First Person Accounts Penguin Classics, The","Philbrick, Nathaniel","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:12:57Z","2004-12-04T09:12:57Z","Not Available"
"The Cryptogram","0679746536","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:12:40Z","2004-12-04T09:12:40Z","Not Available"
"The Handmaid's Tale (Cliffs Notes)","0822005727","ITEM","9 USD","Not Interested","Not Available","Handmaid's Tale Cliffs Notes, The","Snodgrass, Mary Ellen","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:12:37Z","2004-12-04T09:12:37Z","Not Available"
"Sam Shepard : Seven Plays (Buried Child, Curse of the Starving Class, The Tooth of Crime, La Turista, Tongues, Savage Love, True West)","0553346113","ITEM","10 USD","Not Interested","Not Available","Sam Shepard Seven Plays Buried Child Curse of the Starving Class The Tooth of Crime La Turista Tongues Savage Love True West","Shepard, Sam","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:12:36Z","2004-12-04T09:12:36Z","Not Available"
"Metamorphoses (Oxford World's Classics)","019283472X","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:12:35Z","2004-12-04T09:12:35Z","Not Available"
"American Buffalo","0802150578","ITEM","9 USD","Not Interested","Not Available","American Buffalo","Mamet, David","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:12:32Z","2004-12-04T09:12:32Z","Not Available"
"If I Die in a Combat Zone: Box Me Up and Ship Me Home","0767904435","ITEM","11 USD","Not Interested","Not Available","If I Die in a Combat Zone Box Me Up and Ship Me Home","O'Brien, Tim","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:11:57Z","2004-12-04T09:11:57Z","Not Available"
"Going After Cacciato: A Novel","0767904427","ITEM","15 USD","Not Interested","Not Available","Going After Cacciato A Novel","O'Brien, Tim","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:11:56Z","2004-12-04T09:11:56Z","Not Available"
"O'Brien's The Things They Carried (Cliffs Notes)","0764586688","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:11:29Z","2004-12-04T09:11:29Z","Not Available"
"Slow Learner","0316724432","ITEM","12 USD","Not Interested","Not Available","Slow Learner","Pynchon, Thomas","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:11:27Z","2004-12-04T09:11:27Z","Not Available"
"The Oresteia: Agamemnon; The Libation Bearers; The Eumenides","0140443339","ITEM","13 USD","Not Interested","Not Available","Oresteia Agamemnon The Libation Bearers The Eumenides, The","Aeschylus","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:07:03Z","2004-12-04T09:07:03Z","Not Available"
"The Three Theban Plays: Antigone; Oedipus the King; Oedipus at Colonus","0140444254","ITEM","8 USD","Not Interested","Not Available","Three Theban Plays Antigone Oedipus the King Oedipus at Colonus, The","Sophocles","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:07:01Z","2004-12-04T09:07:01Z","Not Available"
"CliffsNotes on Homer's The Odyssey (Cliffsnotes Literature Guides)","0764585991","ITEM","8 USD","Not Interested","Not Available","CliffsNotes on Homer's The Odyssey Cliffsnotes Literature Guides","Baldwin, Stanley P","Calandra, Denis M B08XK2ZQD4","CliffsNotes B08XK2ZQD4","PRIMARY",16,"Not Available","www.amazon.com","2004-12-04T09:06:52Z","2004-12-04T09:06:52Z","Not Available"
"The Aeneid (Vintage Classics)","0679729526","ITEM","9 USD","Not Interested","Not Available","Aeneid Vintage Classics, The","Virgil","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:06:48Z","2004-12-04T09:06:48Z","Not Available"
"Medea (Dover Thrift Editions: Plays)","0486275485","ITEM","5 USD","Not Interested","Not Available","Medea Dover Thrift Editions Plays","Euripides","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:06:44Z","2004-12-04T09:06:44Z","Not Available"
"Don DeLillo's White Noise: A Reader's Guide (Continuum Contemporaries)","0826414745","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:06:31Z","2004-12-04T09:06:31Z","Not Available"
"A Companion to V.","0820322512","ITEM","30 USD","Not Interested","Not Available","Companion to V, A","Grant, J Kerry","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:06:29Z","2004-12-04T09:06:29Z","Not Available"
"Antigone (Dover Thrift Editions: Plays)","0486278042","ITEM","4 USD","Not Interested","Not Available","Antigone Dover Thrift Editions Plays","Sophocles","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:06:28Z","2004-12-04T09:06:28Z","Not Available"
"Not Available","0743477545","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:06:25Z","2004-12-04T09:06:25Z","Not Available"
"CliffsNotes on Sophocles' Oedipus Trilogy (Cliffsnotes Literature Guides)","0764585819","ITEM","16 USD","Not Interested","Not Available","CliffsNotes on Sophocles' Oedipus Trilogy Cliffsnotes Literature Guides","Higgins, Regina","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:06:21Z","2004-12-04T09:06:21Z","Not Available"
"A Gravity's Rainbow Companion: Sources and Contexts for Pynchon's Novel","0820310263","ITEM","17 USD","Not Interested","Not Available","Gravity's Rainbow Companion Sources and Contexts for Pynchon's Novel, A","Weisenburger, Steven C","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:06:18Z","2004-12-04T09:06:18Z","Not Available"
"New Essays on The Crying of Lot 49 (The American Novel)","0521388333","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:06:17Z","2004-12-04T09:06:17Z","Not Available"
"The Iliad","0140275363","ITEM","16 USD","Not Interested","Not Available","Iliad, The","Homer","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:06:14Z","2004-12-04T09:06:14Z","Not Available"
"I'm Good Enough, I'm Smart Enough, and Doggone It, People Like Me!: Daily Affirmations By Stuart Smalley","0440504708","ITEM","15 USD","Not Interested","Not Available","I'm Good Enough I'm Smart Enough and Doggone It People Like Me Daily Affirmations By Stuart Smalley","Franken, Al","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:05:36Z","2004-12-04T09:05:36Z","Not Available"
"The Hours","0312305060","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:05:33Z","2004-12-04T09:05:33Z","Not Available"
"The Things They Carried","0767902890","ITEM","13 USD","Not Interested","Not Available","Things They Carried, The","O'Brien, Tim","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:05:29Z","2004-12-04T09:05:29Z","Not Available"
"The Handmaid's Tale","038549081X","ITEM","9 USD","Not Interested","Not Available","Handmaid's Tale, The","Atwood, Margaret","Atwood, Margaret B07SKCM1D8","Handmaid's Tale, The B07SKCM1D8","PRIMARY",1,"Not Available","www.amazon.com","2004-12-04T09:05:27Z","2004-12-04T09:05:27Z","Not Available"
"Chain of Command: The Road from 9/11 to Abu Ghraib","0060195916","ITEM","7 USD","Not Interested","Not Available","Chain of Command The Road from 9 11 to Abu Ghraib","Hersh, Seymour M","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:05:25Z","2004-12-04T09:05:25Z","Not Available"
"A Guide to Microsoft Office 2003 for Information and Communications Technologies","1580030785","ITEM","19 USD","Not Interested","Not Available","Guide to Microsoft Office 2003 for Information and Communications Technologies, A","Malfas, Elaine","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:05:18Z","2004-12-04T09:05:18Z","Not Available"
"Emergence: The Connected Lives of Ants, Brains, Cities, and Software","0684868768","ITEM","10 USD","Not Interested","Not Available","Emergence The Connected Lives of Ants Brains Cities and Software","Johnson, Steven","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:04:57Z","2004-12-04T09:04:57Z","Not Available"
"Proof: A Play","0571199976","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:04:55Z","2004-12-04T09:04:55Z","Not Available"
"The Best American Travel Writing 2000","0618074678","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:04:48Z","2004-12-04T09:04:48Z","Not Available"
"The Oh Really? Factor: Unspinning Fox News Channel's Bill O'Reilly","158322601X","ITEM","9 USD","Not Interested","Not Available","Oh Really Factor Unspinning Fox News Channel's Bill O'Reilly, The","Hart, Peter","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:04:20Z","2004-12-04T09:04:20Z","Not Available"
"Independence Day: Bascombe Trilogy 2 (Pulitzer Prize Winner)","0679735186","ITEM","15 USD","Not Interested","Not Available","Independence Day Bascombe Trilogy 2 Pulitzer Prize Winner","Ford, Richard","Ford, Richard B08N4BKFPK","Frank Bascombe B08N4BKFPK","PRIMARY",2,"Not Available","www.amazon.com","2004-12-04T09:04:18Z","2004-12-04T09:04:18Z","Not Available"
"That Old Ace in the Hole: A Novel","0743242483","ITEM","10 USD","Not Interested","Not Available","That Old Ace in the Hole A Novel","Proulx, Annie","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:04:16Z","2004-12-04T09:04:16Z","Not Available"
"Conversations with Raymond Carver (Literary Conversations Series)","0878054499","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:04:13Z","2004-12-04T09:04:13Z","Not Available"
"Brave New World Revisited","0060955511","ITEM","3 USD","Not Interested","Not Available","Brave New World Revisited","Huxley, Aldous","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:04:12Z","2004-12-04T09:04:12Z","Not Available"
"The Jane Austen Book Club","0399151613","ITEM","11 USD","Not Interested","Not Available","Jane Austen Book Club, The","Fowler, Karen Joy","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:04:10Z","2004-12-04T09:04:10Z","Not Available"
"Four Great Plays by Henrik Ibsen (Bantam Classics)","055321280X","ITEM","8 USD","Not Interested","Not Available","Four Great Plays by Henrik Ibsen Bantam Classics","Ibsen, Henrik","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:03:45Z","2004-12-04T09:03:45Z","Not Available"
"In the Heart of the Sea: The Tragedy of the Whaleship Essex","0141001828","ITEM","11 USD","Not Interested","Not Available","In the Heart of the Sea The Tragedy of the Whaleship Essex","Philbrick, Nathaniel","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:03:36Z","2004-12-04T09:03:36Z","Not Available"
"High Fidelity","1573225517","ITEM","10 USD","Not Interested","Not Available","High Fidelity","Hornby, Nick","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:03:23Z","2004-12-04T09:03:23Z","Not Available"
"The Collected Stories of Eudora Welty","0156189216","ITEM","11 USD","Not Interested","Not Available","Collected Stories of Eudora Welty, The","Welty, Eudora","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:03:21Z","2004-12-04T09:03:21Z","Not Available"
"Sophocles, The Oedipus Cycle: Oedipus Rex, Oedipus at Colonus, Antigone","015602764X","ITEM","7 USD","Not Interested","Not Available","Sophocles The Oedipus Cycle Oedipus Rex Oedipus at Colonus Antigone","Sophocles","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:03:18Z","2004-12-04T09:03:18Z","Not Available"
"Cosmopolis: A Novel","0743244249","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:03:13Z","2004-12-04T09:03:13Z","Not Available"
"The Way Things Aren't: Rush Limbaugh's Reign of Error : Over 100 Outrageously False and Foolish Statements from America's Most Powerful Radio and TV","156584260X","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:03:06Z","2004-12-04T09:03:06Z","Not Available"
"Miss Lonelyhearts & the Day of the Locust","0811202151","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:03:01Z","2004-12-04T09:03:01Z","Not Available"
"Travels with Alice","0374526001","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:02:31Z","2004-12-04T09:02:31Z","Not Available"
"Vietnam : The War Nobody Won (Headline Series, No. 263)","0871240831","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:02:30Z","2004-12-04T09:02:30Z","Not Available"
"Euripides I: Alcestis, The Medea, The Heracleidae, Hippolytus (The Complete Greek Tragedies)","0226307808","ITEM","8 USD","Not Interested","Not Available","Euripides I Alcestis The Medea The Heracleidae Hippolytus The Complete Greek Tragedies","Euripides","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:02:29Z","2004-12-04T09:02:29Z","Not Available"
"Ultramarine: Poems","0394755359","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:02:24Z","2004-12-04T09:02:24Z","Not Available"
"Fasting Girls: The History of Anorexia Nervosa","0375724486","ITEM","16 USD","Not Interested","Not Available","Fasting Girls The History of Anorexia Nervosa","Brumberg, Joan Jacobs","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:02:21Z","2004-12-04T09:02:21Z","Not Available"
"Future of Fiction (Review of Contemporary Fiction)","156478097X","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:02:18Z","2004-12-04T09:02:18Z","Not Available"
