"Product Name","ASIN","Ownership Type","Tag Name","Tag Scope","Tag Source Group","Tag Source Subgroup","Image URL","Validity Start","Validity End"
"You Dreamed of Empires: A Novel","B0C1YCKNK1","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Devotion of Suspect X: A Detective Galileo Novel (Detective Galileo Series Book 1)","B0044781ZQ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Prophet Song: A Novel (Booker Prize Winner)","B0CLQVQSVL","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Someone Who Will Love You in All Your Damaged Glory: Stories","B07HDT9JFX","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"None of This Is True: A Novel","B0BDMPQ2FC","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Diary of a Void: A Novel","B09LHBX5KV","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"True North: A Novel","B0C592RHNC","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Librarianist: A Novel","B0BH4QWM85","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Martyr!: A novel","B0C3C886FY","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Restaurant Inspector","B0927NRBFB","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Guest List: A Novel","B07WG8L7WC","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Killing Hills (The Mick Hardin Novels Book 1)","B08TF1VTGX","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Aliss at the Fire — WINNER OF THE 2023 NOBEL PRIZE IN LITERATURE","B09RMQJCZJ","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Shutter Island","B000JMKNV0","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Good Bad Girl: A Novel","B0BST5X6GS","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Hello Beautiful (Oprah's Book Club): A Novel","B0B7R4Q5DJ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Ninth House (Ninth House Series Book 1)","B07LF64DZ2","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Soulmate: A Novel","B09Y467GZY","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1)","B09Y94K74X","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Lay Your Body Down: A Novel of Suspense","B09721CTG1","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Plotters: A Novel","B07CWDMQ45","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Smarter Not Harder: The Biohacker's Guide to Getting the Body and Mind You Want","B0B399L6KP","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Four Thousand Weeks: Time Management for Mortals","B08FGV64B1","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Yellowface: A Chilling Novel of Racism and Cultural Appropriation from the author of Katabasis","B0B9SN8K6H","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Wellness: A Novel (Oprah's Book Club)","B0BR511292","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Mystery Guest: A Maid Novel (Molly the Maid Book 2)","B0C5LRCM2F","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Spy Who Came in from the Cold: A George Smiley Novel (George Smiley Novels Book 3)","B006CUDDUG","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"North Woods: A Novel","B0BPX7SF89","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Starter Villain","B0B9KVXCQ6","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Breaking and Entering","B0BKH7G2X8","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Slow Horses (Slough House Book 1)","B004HW7DZ2","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Trust (Pulitzer Prize Winner)","B09BV2JNWV","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"No One Will Miss Her: A Dark and Compelling Mystery with a Devious Plot, Get Ready to Unravel the Secrets!","B08SMFSLVQ","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Sullivanians: Sex, Psychotherapy, and the Wild Life of an American Commune","B0BBC769LV","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Somebody's Fool: A novel (North Bath Trilogy Book 3)","B0BKKVQPLB","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Fraud: A Novel","B0BP66G6B7","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"How Can I Help You","B0BJNKTFGH","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
